sale_id,order_date,customer_id,product_id,quantity,discount,region_id,channel,promo_code
26014,31/05/2022,4834,130,3,0,8,Online,
26015,14/05/2019,3743,45,5,0.15,9,Online,WINTER24
26016,28/08/2022,706,227,3,0.1,5,Online,
26017,02/05/2019,618,8,1,0,9,Retail,
26018,14/01/2019,2920,58,3,0,7,Online,WELCOME
26019,14/02/2020,656,51,3,0.1,3,Online,
26020,03/07/2022,675,440,2,0,3,Retail,WELCOME
26021,07/06/2020,689,323,2,0,1,Online,
26022,23/11/2019,4684,472,3,0,2,Online,
26023,14/01/2018,4918,101,5,0,4,Online,
26024,10/04/2024,535,408,4,0,3,Partner,
26025,21/01/2023,4076,151,2,0,2,Online,WINTER24
26026,11/03/2024,1126,278,4,0,2,Online,
26027,28/09/2023,1553,322,4,0.05,5,Online,
26028,09/01/2021,1900,13,4,0,7,Online,
26029,20/04/2022,1200,265,2,0,9,Online,
26030,27/05/2020,3888,407,2,0,5,Online,
26031,30/06/2018,304,281,2,0,5,,
26032,03/11/2019,1695,470,2,0,8,Retail,
26033,19/05/2020,3717,361,3,0,4,Online,
26034,05/08/2018,3907,175,4,0,6,Retail,
26035,13/07/2021,678,59,5,0,9,Online,
26036,17/09/2019,245,98,4,0.05,8,Online,
26037,16/02/2024,4639,212,1,0,4,Online,
26038,12/08/2023,2746,180,1,0.1,2,Online,SUMMER23
26039,18/05/2022,1041,297,7,0.1,1,Retail,
26040,05/04/2019,3776,401,2,0,8,Partner,
26041,24/09/2019,4365,424,5,0.05,7,Retail,
26042,27/01/2020,1265,28,2,0.05,8,Online,
26043,11/05/2018,3029,41,5,0,6,Retail,
26044,14/06/2019,2223,79,4,0,7,,
26045,08/06/2021,570,334,3,0,10,Online,
26046,08/01/2023,2600,73,3,0,7,Online,SUMMER23
26047,20/08/2018,4622,6,3,0.15,5,Online,
26048,29/09/2024,4759,406,6,0,10,Retail,WINTER24
26049,21/02/2021,3911,1,3,0,5,Partner,
26050,16/07/2019,3800,486,2,0,7,Partner,
26051,26/06/2018,655,224,3,0,2,Online,WINTER24
26052,31/12/2020,4055,256,2,0,10,Online,
26053,13/12/2023,4393,345,2,0,2,Retail,
26054,27/08/2024,640,27,5,0.1,10,Partner,
26055,11/02/2024,1401,399,3,0.1,1,Retail,
26056,25/03/2018,343,97,5,0,1,Online,SUMMER23
26057,27/10/2019,563,44,3,0,3,Online,
26058,12/11/2020,1899,114,2,0,1,Online,
26059,10/09/2020,4206,415,4,0.05,5,Retail,WELCOME
26060,24/06/2020,1596,325,1,0,2,Retail,WELCOME
26061,22/04/2023,2429,188,2,0,1,Retail,
26062,27/09/2022,1247,247,2,0.05,7,Online,WINTER24
26063,25/01/2021,4982,242,1,0.1,7,Online,
26064,29/05/2022,4614,108,2,0.05,1,Online,
26065,23/06/2019,624,225,4,0,4,Online,
26066,20/01/2024,2844,44,4,0.05,9,Online,
26067,11/10/2023,3216,425,4,0,2,Online,SUMMER23
26068,06/02/2019,4625,463,2,0.1,2,Online,
26069,20/09/2018,1198,440,4,0.05,5,Online,
26070,18/07/2018,2058,191,3,0,8,Online,
26071,22/05/2021,2619,413,1,0,1,Retail,
26072,12/03/2022,1959,356,2,0,2,Online,
26073,27/01/2018,1258,270,3,0.15,8,Partner,SUMMER23
26074,01/10/2020,1713,212,2,0,1,Online,WINTER24
26075,29/08/2020,873,221,2,0.1,4,Retail,
26076,03/05/2021,661,263,4,0,2,Online,
26077,02/01/2022,3984,259,2,0,6,Retail,WELCOME
26078,28/06/2024,3225,330,4,0.05,5,Retail,WELCOME
26079,11/12/2018,423,181,3,0,8,Online,
26080,22/06/2022,2596,471,2,0,5,Online,
26081,10/05/2021,1186,228,2,0.05,4,Online,
26082,30/01/2020,2376,409,5,0,7,Online,
26083,03/10/2021,4110,32,2,0,8,Online,
26084,21/08/2023,4025,365,4,0,3,Partner,
26085,11/03/2019,2097,311,2,0,4,Online,
26086,19/04/2020,3415,272,3,0,8,Online,WINTER24
26087,05/01/2024,3660,460,4,0,7,Online,
26088,02/04/2023,572,19,5,0,4,Retail,
26089,05/05/2024,2392,200,2,0,8,Online,WELCOME
26090,24/08/2018,2722,42,3,0,7,Partner,
26091,05/10/2019,762,130,3,0,6,Retail,WINTER24
26092,29/06/2020,2848,6,4,0.05,9,Online,
26093,18/04/2024,3306,100,3,0,6,Online,
26094,10/06/2020,1463,117,2,0,5,Online,
26095,31/01/2020,1309,282,5,0,4,Online,
26096,10/05/2021,3995,494,2,0,9,Online,
26097,15/04/2024,4734,93,2,0,10,Online,
26098,24/03/2020,4849,324,2,0,8,Partner,
26099,17/08/2024,3926,298,3,0,6,Online,
26100,25/06/2018,3399,306,2,0.05,9,Retail,
26101,02/06/2021,872,418,2,0,1,Partner,WELCOME
26102,14/05/2020,3062,121,2,0,6,Retail,
26103,14/08/2022,4604,63,1,0,3,Online,
26104,22/10/2024,7,347,2,0,7,Online,SUMMER23
26105,27/08/2021,2897,484,3,0,7,Retail,
26106,03/10/2023,1185,4,4,0,10,Online,WELCOME
26107,26/06/2024,4118,289,6,0,3,Online,
26108,27/05/2021,2998,442,3,0.05,8,Retail,
26109,16/07/2020,3201,349,2,0,5,Online,WINTER24
26110,01/02/2022,2089,54,3,0,4,Online,SUMMER23
26111,08/02/2019,3613,25,4,0,9,Online,SUMMER23
26112,13/12/2018,4945,488,3,0,7,Retail,
26113,04/05/2019,3931,282,4,0.1,2,Retail,
26114,03/08/2024,1069,110,1,0.05,3,Partner,
26115,16/12/2020,885,329,1,0.1,2,Retail,
26116,15/01/2021,4531,347,5,0.05,5,Online,WINTER24
26117,22/08/2024,3038,161,2,0,4,Online,WELCOME
26118,19/07/2020,2839,199,2,0,6,Online,WINTER24
26119,28/10/2023,3535,224,4,0,3,Online,WELCOME
26120,18/10/2021,2108,465,2,0,7,Online,
26121,27/08/2020,2345,66,1,0,4,Online,
26122,04/11/2018,3086,450,3,0,4,Online,
26123,19/04/2023,2843,284,4,0,1,Partner,
26124,03/09/2020,1219,483,2,0,2,Retail,
26125,22/11/2019,635,467,2,0,6,Partner,WELCOME
26126,20/03/2024,3594,484,1,0,3,Online,
26127,13/06/2018,383,486,5,0,6,Online,
26128,11/08/2021,1467,116,2,0,4,Online,
26129,13/10/2019,1932,23,2,0,1,Retail,
26130,03/07/2023,1809,388,2,0,7,Online,WELCOME
26131,17/06/2024,41,218,2,0.05,8,Online,
26132,27/01/2024,1288,335,3,0.1,8,Retail,
26133,26/09/2023,2419,427,3,0,8,Online,
26134,06/01/2018,463,393,5,0.15,4,Online,WINTER24
26135,20/04/2022,3462,98,1,0,6,Online,
26136,22/06/2020,1842,289,2,0,5,Retail,SUMMER23
26137,16/04/2021,3835,397,2,0,9,Online,
26138,20/02/2021,352,199,1,0,9,Online,WELCOME
26139,27/01/2020,4080,391,1,0.1,3,Partner,SUMMER23
26140,30/06/2020,3627,178,4,0.15,3,Retail,
26141,22/04/2020,2171,40,2,0,4,Partner,WELCOME
26142,26/01/2023,340,437,5,0,3,Online,
26143,17/07/2019,554,81,4,0,10,Retail,
26144,12/01/2023,1837,499,3,0.05,2,Retail,
26145,02/07/2024,551,346,3,0.1,7,Online,
26146,16/04/2023,4162,422,2,0,4,Retail,
26147,25/10/2020,1088,291,2,0,3,Online,
26148,12/02/2018,4050,301,2,0,8,Retail,
26149,09/05/2022,3238,388,4,0,4,Retail,WELCOME
26150,19/12/2023,3394,336,2,0.1,1,Online,
26151,23/05/2021,4355,59,1,0,10,Retail,WELCOME
26152,26/06/2020,2697,178,1,0.05,2,Online,
26153,31/07/2019,555,448,3,0.05,8,Online,
26154,17/09/2018,447,488,1,0,9,Online,
26155,19/10/2024,2669,352,5,0.1,2,Retail,
26156,27/08/2024,2954,88,3,0,10,Online,
26157,12/12/2021,357,148,3,0,8,Retail,WELCOME
26158,07/02/2022,3416,264,4,0,8,Online,WINTER24
26159,06/02/2021,4987,39,3,0.05,2,Online,WELCOME
26160,12/06/2019,1092,118,2,0.05,10,Retail,
26161,05/08/2022,1127,195,4,0.1,1,Online,
26162,19/05/2020,2013,72,3,0,9,Retail,WELCOME
26163,25/07/2023,3245,226,3,0.05,9,Online,SUMMER23
26164,09/08/2019,828,14,6,0.05,10,Online,WELCOME
26165,08/05/2022,2461,468,5,0,4,Partner,WINTER24
26166,15/02/2021,1088,405,1,0,10,Online,
26167,29/07/2019,3831,421,1,0,10,Retail,
26168,21/05/2018,4970,195,1,0,4,Online,
26169,22/03/2024,1922,201,2,0.1,2,Online,
26170,21/04/2021,4188,154,4,0,2,Online,WELCOME
26171,18/01/2024,3242,339,3,0.05,3,Retail,
26172,21/12/2020,446,115,2,0.1,3,Online,
26173,01/02/2019,3066,209,2,0.05,6,Online,
26174,08/02/2023,30,416,3,0.1,8,Retail,
26175,21/11/2021,4383,3,2,0.1,6,Online,
26176,26/08/2023,681,56,2,0.05,9,Online,
26177,26/03/2024,2582,24,2,0,3,Online,
26178,14/03/2019,4105,76,5,0,2,Retail,
26179,27/09/2024,2192,316,2,0,2,Online,
26180,30/01/2023,750,400,5,0,8,Retail,WELCOME
26181,14/10/2019,4214,205,4,0,9,Online,
26182,18/12/2023,1716,281,5,0,8,Retail,
26183,17/10/2019,3039,222,3,0,9,Online,
26184,28/04/2020,2780,448,2,0,3,Online,WELCOME
26185,01/04/2021,497,423,5,0,7,Online,
26186,23/04/2019,2227,333,2,0,2,Online,SUMMER23
26187,17/07/2022,2777,480,5,0,8,Online,
26188,27/11/2020,1456,176,3,0,3,Partner,WELCOME
26189,02/09/2020,2113,68,3,0,7,Online,
26190,23/11/2022,3122,48,2,0.05,1,Online,
26191,03/06/2019,4526,244,3,0,1,Online,
26192,06/04/2021,291,230,4,0.1,7,Retail,WINTER24
26193,06/03/2018,2879,261,1,0.05,10,Online,
26194,04/11/2024,2914,475,2,0.05,9,Retail,WINTER24
26195,02/05/2020,466,373,4,0,2,Online,
26196,19/06/2018,31,74,5,0.05,4,Retail,WELCOME
26197,08/01/2020,2108,445,4,0,5,Online,WINTER24
26198,28/03/2024,784,180,3,0.05,9,Retail,
26199,19/08/2020,3950,84,1,0.05,7,Partner,
26200,06/01/2018,3895,488,2,0.1,6,Online,
26201,21/09/2018,4389,360,2,0.15,10,Retail,
26202,19/07/2020,3097,311,2,0,6,Online,
26203,22/02/2018,28,388,1,0,2,Online,
26204,29/08/2023,1944,74,2,0,2,Retail,SUMMER23
26205,01/05/2024,3682,449,3,0.05,1,Online,
26206,17/01/2024,2325,323,3,0,8,Partner,
26207,29/08/2024,2633,469,4,0,1,Retail,
26208,24/05/2020,144,168,3,0.05,7,Retail,
26209,18/12/2023,3315,395,6,0.05,10,Online,
26210,03/07/2021,4110,354,4,0,6,Online,WELCOME
26211,07/09/2018,1963,101,2,0,7,Online,
26212,10/09/2019,3919,217,1,0.1,9,Retail,SUMMER23
26213,31/07/2024,982,198,4,0,7,Online,
26214,17/06/2024,1834,276,4,0.1,10,Retail,
26215,15/02/2022,3414,276,4,0,7,Online,
26216,11/09/2023,510,102,3,0,3,Online,
26217,03/04/2018,2009,424,3,0,10,Online,WINTER24
26218,09/06/2020,3926,112,3,0,4,Online,
26219,14/05/2023,1219,418,3,0,2,Retail,
26220,03/02/2018,2919,7,2,0,2,Online,
26221,01/05/2020,3117,175,2,0.1,9,Partner,
26222,29/09/2021,1139,304,4,0,1,Online,
26223,01/09/2019,2017,29,2,0,7,Retail,WELCOME
26224,23/05/2019,4813,47,4,0,1,Online,
26225,18/06/2024,4669,2,6,0,4,Online,
26226,01/08/2020,1800,132,4,0,8,Retail,
26227,12/05/2021,2848,337,3,0,9,Online,
26228,01/02/2018,4166,183,2,0,6,Online,
26229,29/09/2019,1100,405,2,0.15,9,Retail,
26230,12/09/2019,349,67,4,0.1,6,Online,
26231,24/12/2019,660,249,2,0,2,Online,
26232,26/09/2020,3181,297,3,0.05,5,Retail,
26233,02/01/2018,397,178,5,0.1,2,Online,
26234,07/10/2020,3245,154,3,0,9,Retail,
26235,25/01/2022,4469,235,3,0.05,8,Online,
26236,21/04/2021,4232,277,4,0.05,1,Online,
26237,05/08/2021,402,276,3,0,10,Online,
26238,14/11/2023,4506,52,3,0,2,Online,SUMMER23
26239,27/12/2024,1492,47,1,0,5,Retail,
26240,21/11/2022,289,242,4,0,2,Online,
26241,30/07/2018,3592,488,6,0,10,Retail,WELCOME
26242,11/06/2023,2192,220,3,0.05,2,Online,
26243,21/01/2022,1535,199,6,0,7,Retail,
26244,22/02/2020,619,407,2,0,6,Online,
26245,22/04/2018,741,273,3,0.05,2,Retail,WINTER24
26246,20/10/2021,3211,415,2,0.1,7,Online,SUMMER23
26247,17/07/2023,465,328,5,0,1,Online,WINTER24
26248,20/02/2021,1644,169,9,0,9,Online,SUMMER23
26249,30/10/2018,1782,229,3,0,7,Online,SUMMER23
26250,28/11/2019,3934,392,3,0,5,Online,
26251,10/05/2020,2696,127,4,0.05,5,Online,
26252,12/09/2018,4055,205,5,0,6,Partner,SUMMER23
26253,06/06/2021,4938,151,8,0,1,Online,
26254,26/09/2021,1094,79,2,0,9,Retail,
26255,08/05/2022,2172,376,2,0.1,5,Online,
26256,08/12/2018,3195,345,3,0,2,Retail,
26257,15/09/2018,1483,85,5,0,3,Online,
26258,08/09/2020,1897,412,2,0,9,Online,
26259,26/03/2024,2263,71,3,0,3,Online,
26260,25/09/2021,3011,179,2,0,6,Online,
26261,08/03/2019,205,89,4,0,10,Retail,
26262,28/04/2018,532,330,2,0,3,Retail,SUMMER23
26263,04/06/2023,1012,382,5,0.1,9,Retail,WELCOME
26264,05/09/2023,2609,53,6,0,9,Online,
26265,06/12/2018,4751,169,6,0,2,Online,SUMMER23
26266,28/01/2024,261,155,1,0,2,Online,
26267,30/06/2021,425,82,2,0.1,7,Retail,
26268,16/06/2019,3669,431,4,0,9,Retail,
26269,15/12/2018,2097,478,1,0,1,Online,SUMMER23
26270,21/08/2024,4334,240,3,0,1,Online,
26271,16/05/2022,357,223,3,0.1,7,Online,
26272,31/05/2018,4299,143,3,0.05,9,Online,WINTER24
26273,07/11/2022,1868,112,6,0,9,Online,
26274,08/04/2020,324,463,2,0.05,7,Online,SUMMER23
26275,27/03/2024,279,260,3,0.05,8,Online,SUMMER23
26276,11/07/2024,4912,164,2,0,10,Retail,WINTER24
26277,02/10/2018,4861,6,2,0,4,Online,WELCOME
26278,16/12/2019,1602,150,5,0,9,Retail,
26279,12/05/2021,1867,452,2,0,10,Retail,
26280,05/06/2021,4823,60,8,0,5,Retail,SUMMER23
26281,14/09/2018,947,215,4,0,9,Retail,WELCOME
26282,12/11/2019,3607,95,6,0,7,Retail,
26283,28/10/2020,4787,26,1,0,1,Online,WELCOME
26284,11/07/2024,3958,11,4,0,1,Online,SUMMER23
26285,01/07/2022,885,469,1,0.05,1,Online,
26286,06/09/2020,3678,462,1,0,10,Online,
26287,20/09/2022,1383,91,2,0.1,9,Online,
26288,05/12/2022,1620,50,5,0.1,7,Online,
26289,05/07/2024,625,202,4,0,9,Online,
26290,31/08/2018,4363,244,3,0.1,5,Retail,
26291,22/01/2024,2990,136,4,0.05,10,Retail,SUMMER23
26292,16/08/2020,322,452,3,0,1,Online,
26293,25/04/2019,313,429,1,0,1,Retail,
26294,19/05/2024,2127,379,4,0.05,10,Online,
26295,23/01/2021,941,71,6,0,6,Retail,
26296,23/07/2020,2294,477,3,0,6,Partner,
26297,13/02/2020,749,429,1,0,2,Retail,
26298,28/07/2018,1125,217,1,0,1,Online,
26299,26/03/2022,4630,241,2,0,1,Retail,
26300,26/04/2019,1818,358,3,0.1,5,Online,WELCOME
26301,29/03/2022,3249,193,2,0,3,Partner,WINTER24
26302,30/09/2020,3072,400,2,0.1,3,Online,
26303,30/12/2018,3622,430,3,0,2,Retail,SUMMER23
26304,06/10/2024,4119,131,2,0,9,Online,
26305,13/05/2023,1369,316,3,0,5,Online,
26306,26/06/2022,2068,299,5,0.1,1,Retail,
26307,10/03/2024,752,161,1,0,1,Online,
26308,07/04/2021,3270,71,7,0.15,8,Retail,
26309,16/05/2021,640,242,1,0,8,Online,SUMMER23
26310,11/07/2023,940,108,1,0,2,Online,
26311,26/02/2023,537,360,2,0,3,Online,
26312,21/12/2021,3835,384,3,0,6,Online,
26313,17/05/2022,4337,123,3,0,6,,
26314,05/06/2019,4818,15,2,0,3,Online,
26315,28/07/2020,4495,456,3,0,5,Partner,
26316,25/08/2022,762,281,1,0,7,,WINTER24
26317,19/01/2018,1947,1,4,0.15,4,Online,
26318,18/02/2022,489,192,2,0,9,Online,
26319,25/02/2023,1752,202,3,0.1,3,Online,
26320,14/06/2019,1359,238,2,0,6,Retail,SUMMER23
26321,03/04/2024,1818,16,3,0.1,2,Online,WINTER24
26322,22/11/2023,2013,184,3,0,3,Retail,WINTER24
26323,25/07/2020,1624,140,3,0,2,Retail,SUMMER23
26324,25/08/2018,507,345,3,0,10,Online,
26325,20/07/2022,1568,471,5,0.05,5,Online,WELCOME
26326,26/05/2023,346,334,5,0,7,Partner,
26327,09/04/2021,2608,136,2,0.1,6,Partner,
26328,20/08/2019,1307,72,4,0.05,10,Online,
26329,17/09/2023,3148,90,2,0,9,Online,SUMMER23
26330,31/07/2020,4128,450,5,0.1,7,Online,SUMMER23
26331,26/01/2019,2663,492,4,0,6,Online,
26332,18/01/2023,2743,73,2,0.05,9,Online,
26333,09/09/2019,2886,256,3,0,1,Online,
26334,30/09/2024,2156,297,4,0.05,9,Retail,SUMMER23
26335,11/09/2020,1933,188,6,0,1,Retail,SUMMER23
26336,13/11/2020,4242,20,3,0.1,2,Online,
26337,03/08/2021,4765,486,5,0,5,Retail,
26338,02/07/2021,3367,471,4,0,4,Online,WINTER24
26339,08/04/2022,1667,373,2,0,2,Retail,
26340,02/07/2024,3053,78,4,0,3,Partner,
26341,22/09/2019,1362,314,1,0.05,5,Online,
26342,03/02/2019,4400,230,2,0,10,Online,SUMMER23
26343,05/06/2018,3805,111,1,0,5,Online,SUMMER23
26344,26/02/2023,2730,476,2,0,5,Retail,
26345,24/02/2021,4736,380,3,0,2,Online,
26346,04/10/2018,431,436,3,0,8,Retail,
26347,29/09/2019,3327,351,5,0.1,10,Retail,WINTER24
26348,23/05/2020,1691,434,4,0.1,10,Retail,
26349,28/06/2020,1142,156,2,0.1,3,Online,WELCOME
26350,21/01/2018,105,98,1,0,10,Online,
26351,30/03/2022,2824,494,4,0.05,4,Online,WELCOME
26352,18/06/2021,1525,194,3,0,2,Retail,
26353,25/11/2023,2322,323,3,0,7,Online,
26354,17/12/2019,3563,37,6,0.15,10,Retail,
26355,24/06/2019,1397,95,4,0.1,10,Online,
26356,29/05/2021,4146,64,5,0.1,8,Retail,SUMMER23
26357,26/06/2022,4972,464,5,0,1,Online,
26358,16/10/2023,3034,157,1,0.1,4,Retail,WELCOME
26359,30/12/2022,4111,493,5,0.05,5,Retail,
26360,30/08/2018,2647,440,1,0.1,8,Partner,
26361,31/01/2019,213,135,5,0,2,Online,
26362,11/05/2021,878,172,3,0,1,Online,
26363,08/08/2018,3149,365,3,0.05,8,Online,
26364,23/02/2019,817,187,3,0,4,Retail,WINTER24
26365,22/05/2021,596,42,1,0.05,7,Online,
26366,03/08/2024,2672,358,3,0,10,Retail,
26367,16/05/2019,1477,124,3,0,4,Partner,WINTER24
26368,08/11/2020,3193,116,3,0,6,Online,
26369,26/02/2020,4457,459,3,0,1,Online,
26370,07/11/2019,76,146,1,0,2,Online,WINTER24
26371,11/03/2024,218,45,3,0,6,Online,
26372,14/12/2024,1489,442,3,0,7,Online,
26373,10/08/2018,4900,282,3,0.05,3,Retail,
26374,08/04/2023,4286,121,4,0,6,Online,
26375,05/05/2024,1930,13,5,0,2,Retail,
26376,12/01/2021,336,292,1,0.05,8,Retail,
26377,13/01/2020,224,491,2,0.15,3,Online,
26378,10/04/2023,398,66,2,0.05,3,Partner,WELCOME
26379,23/09/2023,3443,495,2,0,9,Retail,
26380,31/05/2022,2329,33,5,0,2,Retail,WINTER24
26381,02/09/2020,4801,412,1,0,10,Online,
26382,10/06/2018,1959,251,2,0.05,1,Online,
26383,18/01/2020,353,342,3,0,4,Online,
26384,01/11/2021,2774,46,2,0,6,Online,
26385,04/11/2018,1714,407,4,0,7,Online,
26386,10/03/2023,3328,23,4,0.05,3,Online,
26387,27/04/2018,1935,357,4,0.05,7,Retail,
26388,14/06/2022,3187,428,3,0,4,Retail,SUMMER23
26389,14/07/2024,2604,423,2,0.05,6,Online,WELCOME
26390,10/12/2022,3756,309,2,0,2,Retail,WINTER24
26391,06/06/2020,63,240,8,0.15,5,Online,SUMMER23
26392,01/08/2022,3439,351,2,0.05,9,Retail,
26393,08/05/2023,3845,151,6,0,2,Online,
26394,19/06/2022,4567,437,2,0,2,Retail,
26395,11/08/2020,2246,200,3,0.1,3,Online,
26396,27/09/2022,1200,95,3,0,2,Online,WELCOME
26397,28/07/2020,1569,465,2,0,8,Retail,
26398,25/10/2020,4086,482,5,0,2,Online,
26399,20/10/2023,3817,493,5,0,3,Retail,
26400,22/11/2023,2324,151,2,0,9,Online,
26401,25/02/2018,642,49,4,0.1,4,Online,
26402,15/10/2020,4564,231,2,0.05,9,Online,
26403,23/08/2021,2391,297,3,0,8,Online,
26404,11/05/2019,1907,307,1,0,8,Retail,
26405,10/03/2021,3226,473,1,0.1,7,Retail,WELCOME
26406,03/02/2018,130,412,3,0.15,8,Online,
26407,11/10/2021,962,15,1,0.05,7,Retail,
26408,12/12/2021,74,405,3,0,2,Online,
26409,22/02/2018,594,390,1,0,9,Retail,
26410,26/11/2018,487,392,2,0,2,Retail,
26411,15/03/2020,1499,33,4,0,8,Retail,
26412,28/07/2022,1125,149,3,0,8,Online,
26413,29/05/2018,2868,341,6,0,8,Online,WINTER24
26414,17/08/2021,3495,330,2,0,1,Retail,
26415,13/05/2018,2508,360,5,0,3,Online,
26416,25/04/2024,4127,324,3,0,6,Online,SUMMER23
26417,23/07/2021,2121,137,3,0,1,Online,SUMMER23
26418,04/01/2024,558,222,6,0.05,8,Retail,WINTER24
26419,21/04/2020,3368,117,2,0,3,Retail,
26420,04/04/2020,3866,28,2,0,2,Retail,SUMMER23
26421,17/08/2022,2651,222,3,0,8,Online,
26422,05/02/2023,528,343,2,0.1,10,Retail,
26423,11/05/2019,4817,344,3,0,2,Retail,
26424,25/08/2019,2784,330,1,0,8,,WELCOME
26425,01/08/2020,1599,422,2,0,2,Online,WELCOME
26426,10/12/2021,1152,467,1,0,9,Partner,
26427,11/05/2018,2457,106,3,0,2,Retail,WELCOME
26428,24/12/2019,2534,353,6,0,6,Retail,
26429,05/06/2021,1379,153,3,0.05,8,,
26430,04/02/2020,2563,21,1,0,3,Online,
26431,22/01/2021,1179,404,4,0.1,4,Online,
26432,26/07/2019,4641,16,4,0,10,Retail,
26433,08/04/2018,853,258,3,0.1,3,Retail,
26434,05/06/2022,3210,303,1,0,3,Retail,
26435,08/07/2019,4789,292,4,0,2,Retail,
26436,14/08/2022,2042,165,1,0,2,Retail,
26437,01/03/2019,465,395,3,0,8,Online,SUMMER23
26438,05/06/2022,4039,113,4,0.05,1,Online,WELCOME
26439,04/11/2022,1192,135,2,0,8,Online,SUMMER23
26440,31/01/2024,4578,256,4,0,2,Online,
26441,24/02/2020,2840,468,1,0.15,1,Retail,
26442,07/07/2022,4401,41,5,0.05,1,Online,
26443,02/02/2020,3946,263,3,0.1,9,Retail,
26444,31/03/2022,3745,53,1,0,8,Online,
26445,25/03/2023,2991,331,6,0,5,Online,
26446,10/08/2020,781,114,3,0,9,Online,
26447,07/12/2024,605,319,3,0,7,Online,
26448,07/04/2021,4379,188,3,0.15,3,Online,
26449,08/08/2019,75,169,2,0,5,Online,WINTER24
26450,21/02/2020,1866,347,4,0,5,Online,
26451,15/02/2020,2284,33,3,0.1,2,Partner,WELCOME
26452,20/07/2023,2510,8,3,0.15,7,Online,
26453,06/03/2019,3285,456,4,0.05,8,Online,
26454,20/12/2023,2344,1,4,0.05,9,Retail,WINTER24
26455,10/08/2020,857,317,2,0,1,Retail,
26456,12/04/2021,207,288,4,0,4,Online,
26457,31/08/2024,3784,479,2,0.05,9,Partner,
26458,10/03/2021,3429,387,4,0.1,6,Online,WELCOME
26459,06/09/2019,1878,469,4,0,2,Retail,WINTER24
26460,07/01/2019,4019,453,3,0,2,Retail,
26461,14/10/2018,4608,172,3,0.1,2,Online,
26462,17/05/2021,2887,358,2,0.1,5,Retail,
26463,17/05/2022,2745,398,3,0,6,Retail,
26464,30/07/2020,1478,434,1,0,7,Online,WINTER24
26465,09/01/2024,2191,24,2,0,2,Retail,
26466,31/07/2019,3811,224,1,0.1,8,Retail,
26467,18/03/2024,4733,464,3,0,3,Online,WINTER24
26468,07/05/2020,1282,242,3,0.1,9,Retail,
26469,16/08/2021,2956,461,2,0.1,2,Partner,SUMMER23
26470,10/10/2021,1973,437,2,0.1,10,Online,WINTER24
26471,06/05/2022,1139,152,2,0.15,8,Online,
26472,05/05/2020,3839,265,4,0.05,3,Online,
26473,30/12/2022,1266,241,3,0,4,Partner,SUMMER23
26474,30/04/2021,1602,336,2,0,8,Online,
26475,30/08/2022,2475,235,1,0,3,Online,
26476,21/06/2021,2460,256,3,0,3,Online,
26477,06/02/2020,2821,300,7,0.05,2,Retail,WELCOME
26478,07/10/2023,3088,493,1,0,6,Online,
26479,15/11/2020,294,40,1,0.1,10,Online,
26480,01/05/2019,4330,217,1,0,2,Retail,WINTER24
26481,14/02/2021,611,399,1,0.05,7,Retail,
26482,08/04/2024,430,414,1,0.05,6,Online,
26483,22/04/2020,4780,170,2,0,2,Online,
26484,21/01/2021,940,269,6,0,6,Online,
26485,09/08/2018,4728,444,5,0,5,Retail,
26486,14/12/2019,3758,364,3,0.05,2,Partner,
26487,15/08/2018,2024,21,3,0.1,5,Online,
26488,25/05/2022,2253,358,4,0,6,Online,
26489,06/02/2020,2295,335,2,0,3,Retail,WELCOME
26490,15/02/2020,1857,129,1,0,4,Online,
26491,23/02/2021,1821,58,3,0,10,Online,
26492,26/05/2024,1026,144,7,0,4,Retail,SUMMER23
26493,21/12/2024,831,377,4,0.1,1,Online,
26494,04/02/2022,2641,413,4,0,6,Online,
26495,22/01/2020,4850,87,2,0,9,Online,
26496,06/06/2019,1394,241,3,0,6,Online,
26497,14/10/2022,1911,467,5,0,7,Partner,
26498,26/06/2020,4498,419,3,0.05,3,Retail,
26499,22/08/2022,2312,113,4,0.1,1,Online,WINTER24
26500,19/09/2018,540,123,4,0,1,Partner,
26501,28/11/2023,1106,185,4,0,10,Retail,WELCOME
26502,04/12/2022,960,368,3,0.1,4,Online,
26503,16/05/2019,4973,27,3,0,9,Online,
26504,23/08/2023,4732,60,4,0,10,Online,
26505,04/03/2018,3056,354,4,0.05,8,Online,
26506,08/10/2021,2851,107,5,0,9,Partner,
26507,15/07/2024,692,368,2,0,5,Retail,
26508,08/11/2020,914,58,5,0,3,Online,
26509,12/01/2020,3580,263,2,0,5,Online,SUMMER23
26510,06/11/2023,3436,76,2,0.15,3,Online,
26511,04/08/2019,276,432,3,0,9,Online,
26512,19/03/2021,4719,296,2,0.15,3,Online,
26513,26/01/2023,2747,240,3,0.1,1,Retail,WINTER24
26514,19/12/2022,3396,266,2,0,7,Online,
26515,10/11/2023,3738,406,5,0,7,Online,
26516,02/01/2024,269,417,1,0.1,8,Partner,SUMMER23
26517,02/03/2023,917,76,3,0,5,Online,WINTER24
26518,01/02/2024,3432,319,3,0,6,Retail,
26519,12/11/2024,4952,348,4,0.05,7,Retail,
26520,05/06/2023,2527,277,3,0.1,3,Partner,WINTER24
26521,04/12/2019,4279,360,2,0,2,Online,SUMMER23
26522,23/12/2023,4394,294,2,0,3,Online,WELCOME
